study_hours,attendance,sleep_hours,internet_usage,assignments_completed,previous_score,exam_score,placement_status
0.31940010528099316,-0.7881969124881818,0.8784461137160987,0.29872473787571585,0.0019224894231107976,-0.16632247092317912,0.8829937434438938,Placed
-0.6289374994725497,-0.050216714113986004,-0.8766909766257568,-0.9759701111779038,-0.32954120421669303,-0.5091375947772067,0.8829937434438938,Placed
1.5838502449523837,-0.5611260822191985,0.29340041693548025,-0.019948974387689073,0.0019224894231107976,-1.1376319885095905,0.8829937434438938,Placed
0.6355126401988408,1.6528145129033889,1.4634918104967174,0.6173984501391208,-0.9924685914963006,-0.5662734487528779,0.23016856046658116,Placed
-0.3128249645547021,-1.015267742757165,0.8784461137160987,-0.019948974387689073,-0.32954120421669303,-1.4233112583879468,-0.5236021238459829,Placed
0.31940010528099316,-1.696480233564115,1.4634918104967174,1.2547458746659306,-1.6553959787759083,-0.28059417887452165,-0.954612849941889,Placed
1.2677377100345362,-1.696480233564115,-1.4617366734063755,1.5734195869293355,-0.1638093573967911,-0.8519527186312342,0.7581400970555575,Placed
-0.9450500343903974,0.9148343145291931,0.29340041693548025,-0.9759701111779038,-0.4952730510365949,1.1478021705172599,0.8829937434438938,Placed
0.31940010528099316,0.12008640858775148,0.8784461137160987,-0.33862268665109396,1.327777263982326,-0.9662244265825768,0.67114101366794,Placed
1.5838502449523837,0.40392494642398064,-1.4617366734063755,0.9360721624025257,0.8305817235226203,0.2336285069065197,0.8829937434438938,Placed
1.5838502449523837,-0.3340552519502151,0.8784461137160987,0.6173984501391208,0.3333861830629146,0.6335794847362185,0.8829937434438938,Placed
0.6355126401988408,-0.2772875443829693,-0.8766909766257568,-0.019948974387689073,-0.9924685914963006,1.2620738784686023,0.8829937434438938,Placed
-0.3128249645547021,-1.015267742757165,-0.2916452798451383,0.9360721624025257,1.1620454171624242,1.376345586419945,0.5748443183152334,Placed
-0.6289374994725497,1.596046805336143,1.4634918104967174,-1.2946438234413087,-0.32954120421669303,0.290764360882191,0.8829937434438938,Placed
0.6355126401988408,-0.16375212924847765,0.8784461137160987,1.5734195869293355,-1.1582004383162026,-0.5091375947772067,-0.213460353296232,Placed
0.6355126401988408,0.12008640858775148,0.29340041693548025,0.9360721624025257,0.4991180298828165,1.2620738784686023,0.8829937434438938,Placed
-0.9450500343903974,0.3471572388567348,0.8784461137160987,1.2547458746659306,-0.6610048978564969,-1.651854674290632,-1.5569652822515763,Not Placed
0.003287570363145534,0.5742280691257181,0.8784461137160987,1.2547458746659306,0.1676543362430127,-1.023360280558248,0.3443963646091017,Placed
-0.3128249645547021,-0.050216714113986004,0.8784461137160987,-0.019948974387689073,-0.6610048978564969,-1.1376319885095905,-0.864293190852454,Placed
-1.261162569308245,1.4825113902016513,0.8784461137160987,0.9360721624025257,0.0019224894231107976,-1.0804961345339192,-0.6052882861106917,Placed
0.6355126401988408,1.0283697296636847,0.29340041693548025,-0.6572963989144989,0.6648498767027184,0.11935679895517719,0.8829937434438938,Placed
0.003287570363145534,0.9716020220964389,0.29340041693548025,-0.33862268665109396,-0.6610048978564969,-0.5091375947772067,-0.6318528917252318,Placed
-1.261162569308245,-1.2991062805933942,0.8784461137160987,-1.2946438234413087,1.4935091108022278,1.2620738784686023,0.7940023146351856,Placed
-0.3128249645547021,1.0283697296636847,-0.2916452798451383,-0.9759701111779038,0.9963135703425222,-1.2519036964609331,0.8829937434438938,Placed
-1.5772751042260926,0.9148343145291931,0.8784461137160987,-1.6133175357047136,-0.9924685914963006,0.7478511926875611,0.32845760124037826,Placed
1.2677377100345362,1.4257436826344054,1.4634918104967174,-0.6572963989144989,-0.4952730510365949,-1.3661754044122756,0.8829937434438938,Placed
0.003287570363145534,-1.696480233564115,1.4634918104967174,-1.2946438234413087,-0.1638093573967911,-0.794816864655563,0.5907830816839569,Placed
0.9516251751166884,-1.072035450324411,0.29340041693548025,-1.2946438234413087,-0.8267367446763987,1.7191607102739723,0.8829937434438938,Placed
-1.5772751042260926,-1.4694094032951317,1.4634918104967174,-1.6133175357047136,1.6592409576221299,-1.1947678424852617,-0.702913211744125,Placed
1.5838502449523837,-0.390822959517461,1.4634918104967174,1.2547458746659306,-1.4896641319560062,0.4050360688335335,0.6565304805799432,Placed
1.5838502449523837,-1.4126416957278858,-0.8766909766257568,-1.2946438234413087,-0.9924685914963006,1.6048890023226299,0.8829937434438938,Placed
1.2677377100345362,-0.3340552519502151,0.8784461137160987,-0.6572963989144989,-0.1638093573967911,0.4621719228092047,0.8829937434438938,Placed
-0.9450500343903974,-1.696480233564115,0.8784461137160987,-0.019948974387689073,-1.3239322851361044,1.1478021705172599,-0.7288137022183012,Placed
0.31940010528099316,-0.3340552519502151,0.8784461137160987,0.29872473787571585,0.3333861830629146,0.8621229006389035,0.7953305449159133,Placed
-0.6289374994725497,-1.696480233564115,0.8784461137160987,0.29872473787571585,0.8305817235226203,-0.3377300328501929,-1.5609499730937568,Not Placed
0.9516251751166884,0.06331870102050566,-1.4617366734063755,0.29872473787571585,0.6648498767027184,-0.22345832489885037,0.8829937434438938,Placed
-0.9450500343903974,0.6309957766929639,0.8784461137160987,-0.6572963989144989,-1.4896641319560062,-0.0520507629718366,-0.46515999149399495,Placed
-0.3128249645547021,0.6309957766929639,0.29340041693548025,-0.33862268665109396,-1.3239322851361044,-0.0520507629718366,-1.5310647917774,Not Placed
-0.9450500343903974,-1.5829448184296233,0.29340041693548025,1.5734195869293355,1.4935091108022278,0.6907153387118897,-0.5634490322677921,Placed
0.31940010528099316,1.0283697296636847,-1.4617366734063755,-0.9759701111779038,1.1620454171624242,0.17649265293084845,0.8829937434438938,Placed
-0.3128249645547021,-0.6746614973536901,0.8784461137160987,-1.6133175357047136,1.4935091108022278,0.11935679895517719,0.8829937434438938,Placed
0.9516251751166884,1.6528145129033889,-0.2916452798451383,0.6173984501391208,1.4935091108022278,0.06222094497950592,0.8829937434438938,Placed
0.31940010528099316,0.6877634842602097,0.8784461137160987,1.2547458746659306,0.6648498767027184,1.5477531483469587,0.8829937434438938,Placed
-1.261162569308245,-0.10698442168123183,0.29340041693548025,1.5734195869293355,-0.9924685914963006,0.6335794847362185,-2.0796238977176444,Not Placed
-0.6289374994725497,1.0851374372309306,-0.8766909766257568,0.29872473787571585,0.0019224894231107976,-1.0804961345339192,0.24610732383530465,Placed
0.9516251751166884,-1.6397125259968692,1.4634918104967174,0.9360721624025257,-1.3239322851361044,0.5764436307605473,-0.0022717386606410646,Placed
-1.261162569308245,-1.2423385730261485,-0.8766909766257568,1.2547458746659306,-0.32954120421669303,-0.45200174080153543,-1.3132350257381742,Not Placed
1.2677377100345362,1.4257436826344054,-0.2916452798451383,-0.6572963989144989,-0.6610048978564969,1.5477531483469587,0.8829937434438938,Placed
0.9516251751166884,-0.7881969124881818,0.8784461137160987,-0.33862268665109396,-1.4896641319560062,-0.10918661694750785,0.8829937434438938,Placed
1.2677377100345362,1.6528145129033889,-1.4617366734063755,-0.33862268665109396,0.6648498767027184,0.6907153387118897,0.8829937434438938,Placed
-0.3128249645547021,0.8580666069619473,0.8784461137160987,0.29872473787571585,0.1676543362430127,-1.7089905282663032,-0.2891694792976701,Placed
-1.261162569308245,0.29038953128948897,-0.2916452798451383,0.9360721624025257,0.8305817235226203,-0.6234093027285492,-1.412852296792698,Not Placed
-0.6289374994725497,1.7095822204706346,-0.2916452798451383,0.6173984501391208,0.8305817235226203,-1.1947678424852617,0.8829937434438938,Placed
0.31940010528099316,-0.7881969124881818,1.4634918104967174,0.29872473787571585,0.8305817235226203,1.7191607102739723,0.8829937434438938,Placed
0.6355126401988408,1.0283697296636847,-0.2916452798451383,-1.6133175357047136,1.327777263982326,-0.6805451567042204,0.8829937434438938,Placed
-0.9450500343903974,-1.072035450324411,-0.8766909766257568,1.2547458746659306,-1.3239322851361044,1.6048890023226299,-0.33233696342129654,Placed
-1.5772751042260926,1.6528145129033889,1.4634918104967174,-0.019948974387689073,1.4935091108022278,-0.45200174080153543,0.8829937434438938,Placed
-0.6289374994725497,-0.6178937897864443,0.8784461137160987,1.2547458746659306,-1.1582004383162026,-0.5662734487528779,-0.442580076721636,Placed
-1.261162569308245,1.0851374372309306,0.8784461137160987,0.9360721624025257,-1.6553959787759083,1.4906172943712874,-1.1644732342967523,Not Placed
0.6355126401988408,-1.5829448184296233,-1.4617366734063755,0.29872473787571585,-0.4952730510365949,0.6907153387118897,0.3218164498367428,Placed
-0.6289374994725497,0.6877634842602097,-0.2916452798451383,-1.6133175357047136,0.6648498767027184,0.2336285069065197,0.8829937434438938,Placed
-1.261162569308245,1.4825113902016513,-0.2916452798451383,0.9360721624025257,1.6592409576221299,1.6048890023226299,0.46925001099743796,Placed
0.003287570363145534,1.0851374372309306,0.29340041693548025,-0.9759701111779038,-0.9924685914963006,0.9763946085902461,0.8829937434438938,Placed
0.003287570363145534,-1.5261771108623776,1.4634918104967174,0.9360721624025257,1.4935091108022278,0.06222094497950592,0.5157380708228826,Placed
1.2677377100345362,-0.7881969124881818,0.29340041693548025,-0.6572963989144989,0.1676543362430127,1.3192097324442735,0.8829937434438938,Placed
-0.6289374994725497,1.0851374372309306,1.4634918104967174,0.9360721624025257,1.4935091108022278,-1.1947678424852617,0.07210915706007034,Placed
0.003287570363145534,0.3471572388567348,-0.8766909766257568,0.6173984501391208,1.4935091108022278,-1.651854674290632,0.5084328042788842,Placed
-1.261162569308245,0.8580666069619473,1.4634918104967174,0.29872473787571585,-1.1582004383162026,1.1478021705172599,-0.4970375182314429,Placed
1.2677377100345362,0.6309957766929639,0.8784461137160987,-0.6572963989144989,0.6648498767027184,0.290764360882191,0.8829937434438938,Placed
-1.261162569308245,-0.9017323276226734,-1.4617366734063755,0.9360721624025257,-0.8267367446763987,0.9763946085902461,-0.7175237448321218,Placed
1.2677377100345362,0.12008640858775148,1.4634918104967174,-0.6572963989144989,-0.9924685914963006,-1.4233112583879468,0.7043467706861145,Placed
-0.6289374994725497,-0.8449646200554276,1.4634918104967174,-1.6133175357047136,0.0019224894231107976,0.6907153387118897,-0.48309110028380897,Placed
0.6355126401988408,-1.1288031578916566,1.4634918104967174,-0.019948974387689073,0.4991180298828165,-0.794816864655563,0.27532839001129816,Placed
0.31940010528099316,1.3689759750671597,-1.4617366734063755,-0.6572963989144989,0.0019224894231107976,-0.9090885726069055,-0.4983657485121696,Placed
0.9516251751166884,-0.6178937897864443,-0.2916452798451383,1.2547458746659306,-0.32954120421669303,1.3192097324442735,0.527028028209062,Placed
0.6355126401988408,0.40392494642398064,-1.4617366734063755,-0.9759701111779038,-0.1638093573967911,0.290764360882191,0.8829937434438938,Placed
-0.3128249645547021,-0.390822959517461,-0.2916452798451383,-0.33862268665109396,-0.8267367446763987,-0.39486588682586415,-0.3263599271580249,Placed
-1.261162569308245,1.7095822204706346,0.8784461137160987,-0.9759701111779038,0.0019224894231107976,1.4906172943712874,0.8829937434438938,Placed
-0.3128249645547021,1.3122082674999138,-1.4617366734063755,1.5734195869293355,-0.32954120421669303,0.5193077767848759,-0.5740748745136077,Placed
0.6355126401988408,-0.8449646200554276,-0.2916452798451383,0.9360721624025257,-0.9924685914963006,1.4334814403956162,0.0953531869727922,Placed
